PROCESSO;REF. EXTERNA;ll;DATA REGISTRO;D.I.;TX DOLAR D.I.;CLIENTE DO PROCESSO;CÓDIGO;DESCRIÇÃO DO PRODUTO;NCM;CÓD. ADIÇÃO;CÓDIGO EXPORTADOR;EXPORTADOR;FABRICANTE;QTD.;CFOP;UNIDADE;NÚMERO NOTA;FOB;FRETE;SEGURO;THC;CIF;I.I;% I.I;I.P.I.;% I.P.I.;DESPESAS;PIS;% PIS;COFINS;% COFINS;ANTIDUMPING;BC. ICMS;ICMS;% ICMS;VALOR UNITÁRIO;PESO LÍQUIDO;DIFERÊNÇA IPI;ICMS S.T.;TOTAL
102029;OCCT07382/23;SAP 00318;08/08/2023;23/1542321-9;4,901000;NUTRAMAX S.A.;1071319;NOME COMERCIAL: GOMA GUAR 5000 (200 MESH) AGRO GUMS -  GOMA GUAR É O NOME GENÉRICO DO POLISSACARÍDEO OBTIDO DAS SEMENTES DA PLANTA CYAMOPSIS TETRAGONOLOBUS (L.) TAUB. (FAM. LEGUMINOSAE). SINÔNIMOS: GUM CYAMOPSIS, GUAR FLOUR - CAS: 9000-30-0   A GOMA GUAR É COMPOSTA PRINCIPALMENTE DE POLISSACARÍDEOS DE ALTO PESO MOLECULAR (50.000   8.000.000 G/MOL) COMPOSTOS POR GALACTOMANANAS. PESO MOLECULAR E FÓRMULA MOLECULAR VARIÁVEIS. É UTILIZADA PRINCIPALMENTE COMO ESPESSANTE, ESTABILIZANTE E EMULSIFICANTE EM BEBIDAS E ALIMENTOS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;13023220;1;;AGRO GUMS;AGRO GUMS;26,000;5949-C3;TONELADA METRICA;231776;209.169,78;6.910,41;544,01;0,00;216.624,20;0,00;0.00%;0,00;0.0%;5.251,97;4.549,10;2.1%;20.904,23;9.65%;0,00;274.810,56;27.481,06;10.0%;10.569,64;26.000,00;0,00;0,00;274.810,56
102037;OCCT07390/23;FOX 00321;11/09/2023;23/1772861-0;4,983500;NUTRAMAX S.A.;1072061;"NOME COMERCIAL: ÁCIDO ASCÓRBICO (VITAMINA C) - NOMES QUÍMICOS: L-ÁCIDO ASCÓRBICO; ÁCIDO ASCÓRBICO; 2,3-DIDEHYDRO-LTHREO-HEXONO-1,4-LACTONE, 3- KETO-L-GULOFURANOLACTONE - SINÔNIMOS: VITAMINA C, INS300 - CAS: 50-81-7 - EINECS (EC#): 200-066-2 - INS: 300 - FÓRMULA MOLECULAR: C6H8O6 - PESO MOLECULAR: 176,13 G/MOL. ASPECTO FÍSICO: PÓ BRANCO OU OFF-WHITE, CRISTALINO - ACONDICIONADO EM CAIXAS/BARRICAS DE 25 KG PESO LÍQUIDO. O ÁCIDO ASCÓRBICO É UTILIZADO PRINCIPALMENTE COMO ANTIOXIDANTE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29362710;1;;CSPC WEISHENG PHARMACEUTICAL (SHIJIAZHUANG)CO.,LTD;CSPC WEISHENG PHARMACEUTICAL (SHIJIAZHUANG)CO.,LTD;18.000,000;5949-C3;QUILOGRAMA LIQUIDO;235386;199.026,04;11.711,23;64,79;0,00;210.802,05;0,00;0.00%;0,00;0.0%;5.719,62;0,00;0.0%;0,00;0.0%;0,00;240.579,63;24.057,96;10.0%;13,37;18.000,00;0,00;0,00;240.579,63
62854;OCCT07392/20;2000161;15/10/2020;20/1620472-8;5,567500;NUTRAMAX S.A.;143773;NOME COMERCIAL: XILITOL CRISTALINO 30-80 MESH   XILITOL É O NOME GENÉRICO DO COMPOSTO CONHECIDO PELO NOME QUÍMICO 1,2,3,4,5- PENTAHIDROXI-PENTANO. CAS: 87-99-0 - FÓRMULA MOLECULAR: C5H12O5 - PESO MOLECULAR: 152,15 G/MOL   XILITOL É UM COMPOSTO ORGÂNICO DE CONSTITUIÇÃO QUÍMICA DEFINIDA E ISOLADO, UM OUTRO POLIÁLCOOL, UM ÁLCOOL ACÍCLICO. XILITOL É ENCONTRADO NATURALMENTE EM DIVERSAS FRUTAS E VEGETAIS, MAS É PRODUZIDO COMERCIALMENTE A PARTIR DO MILHO - ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO   É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS.  PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29054900;1;;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;;10.000,000;5949-C3;QUILOGRAMA LIQUIDO (;142549;161.457,50;5.122,10;231,50;304,00;167.115,10;3.342,30;2.00%;0,00;0.0%;4.570,71;3.509,41;2.1%;16.126,60;9.65%;0,00;216.293,47;21.629,35;10.0%;21,63;10.000,00;0,00;0,00;216.293,47
62854;OCCT07392/20;2000161;15/10/2020;20/1620472-8;5,567500;NUTRAMAX S.A.;100646;NOME COMERCIAL: MALTITOL PÓ 150-300 MESH   MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE   NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL    SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA - CAS: 585-88-6   EINECS (EC#): 209-567-0   INS: 965   FÓRMULA MOLECULAR: C12H24O11   PESO MOLECULAR: 344,31G/MOL   ASPECTO FÍSICO: PÓ BRANCO, FINO - ACONDICIONADO EM CAIXAS DE 25 KG PESO LÍQUIDO   O MALTITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29400093;2;;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;;40.000,000;5949-C3;QUILOGRAMA LIQUIDO (;142549;322.915,00;20.488,40;463,83;1.216,00;345.083,23;48.311,65;14.00%;0,00;0.0%;9.141,43;7.246,74;2.1%;33.300,53;9.65%;0,00;492.315,09;49.231,51;10.0%;12,31;40.000,00;0,00;0,00;492.315,09
102041;OCCT07394/23;FOX 00303;11/08/2023;23/1570086-7;4,851800;NUTRAMAX S.A.;1095353;NOME COMERCIAL: POVIDONA K30 - A POVIDONA É UM POLÍMERO SOLÚVEL EM ÁGUA FORMADO POR MÚLTIPLAS CADEIAS DE VINILPIRROLIDONAS. NOMES QUÍMICOS: POLYVINYLPYRROLIDONE, POLY-[1-(2-OXO-1-PYRROLIDINYL)- ETHYLENE]  - SINÔNIMOS: POVIDONE, PVP - CAS: 9003-39-8 - INS: 1201 - EINECS: 1312995-182-4 - FÓRMULA MOLECULAR: (C6H9NO)N - PESO MOLECULAR: VARIÁVEL DEPENDENDO DO TAMANHO DA CADEIA - ESTADO FÍSICO: PÓ OU FLOCOS BRANCOS OU BRANCO/AMARELADOS, HIGROSCÓPICO - ACONDICIONADO EM BARRICAS DE 25 KG PESO LÍQUIDO - A POVIDONA É UTILIZADA PRINCIPALMENTE COMO EXCIPIENTE / AGENTE DE CORPO EM SUPLEMENTOS, COMPRIMIDOS, SOLUÇÕES ETC. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;39059990;1;;HUANGSHAN BONSUN PHAMECEUTICALS CO., LTD;HUANGSHAN BONSUN PHAMECEUTICALS CO., LTD;2.400,000;5949-C3;QUILOGRAMA LIQUIDO;232107;149.578,91;6.403,07;51,90;0,00;156.033,89;0,00;0.00%;5.071,10;3.25%;2.039,67;3.276,71;2.1%;15.057,27;9.65%;0,00;196.008,38;19.600,84;10.0%;81,67;2.400,00;1.299,17;0,00;202.378,65
102041;OCCT07394/23;FOX 00303;11/08/2023;23/1570086-7;4,851800;NUTRAMAX S.A.;1095354;"NOME COMERCIAL: COPOVIDONA - A COPOVIDONA É UM COPOLÍMERO PRODUZIDO PELA POLIMERIZAÇÃO DOS MONÔMEROS N-VINIL-2-PIRROLIDONA (NVP) E VINIL ACETATO (VA). NOMES QUÍMICOS: POLY(1-VINYLPYRROLIDONE-CO-VINYL ACETATE); POLYVINYLPYRROLIDONE-VINYL ACETATE COPOLYMER - SINÔNIMOS: VINYL ACETATE; POLYVINYLPYRROLIDONE; COPOLYVIDON; COPOVIDONE; 1-VINYL-2-PYRROLIDONE-VINYL ACETATE COPOLYMER; 2-PYRROLIDINONE, 1-ETHENYL-, POLYMER WITH ETHENYL ACETATE- CAS: 25086-89-9 - FÓRMULA MOLECULAR: C30H45N3O9X2 - PESO MOLECULAR: 591.69 G / MOL - ESTADO FÍSICO: PÓ OU FLOCOS BRANCOS OU BRANCO/AMARELADOS, HIGROSCÓPICO - ACONDICIONADO EM BARRICAS DE 25 KG PESO LÍQUIDO - A COPOVIDONA É UTILIZADA PRINCIPALMENTE COMO EXCIPIENTE / AGENTE DE CORPO EM SUPLEMENTOS E COMPRIMIDOS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";39059990;1;;HUANGSHAN BONSUN PHAMECEUTICALS CO., LTD;HUANGSHAN BONSUN PHAMECEUTICALS CO., LTD;1.800,000;5949-C3;QUILOGRAMA LIQUIDO;232107;157.581,93;4.802,31;54,03;0,00;162.438,26;0,00;0.00%;5.279,24;3.25%;2.148,01;3.411,20;2.1%;15.675,29;9.65%;0,00;204.080,85;20.408,09;10.0%;113,38;1.800,00;1.353,39;0,00;210.713,48
102041;OCCT07394/23;FOX 00303;11/08/2023;23/1570086-7;4,851800;NUTRAMAX S.A.;1095355;NOME COMERCIAL: CROSPOVIDONA XL - A CROSPOVIDONA É UM POLÍMERO POLY-[1-(2-OXO-1-PYRROLIDINYL) ETHYLENE] DE LIGAÇÕES CRUZADAS PRODUZIDO POR POLIMERIZAÇÃO DE N-VINIL-2-PIRROLIDONAS. NOMES QUÍMICOS: CROSPOVIDONA  - SINÔNIMOS: CROSPOVIDONE, CROSS LINKED POLYVIDONE, INSOLUBLE PVP, POLYVINYLPOLYPYRROLIDONE, CROSS LINKED HOMOPOLYMER OF 1-ETHENYL-2PYRROLIDONE, INSOLUBLE CROSS LINKED HOMOPOLYMER OF N-VINYL-1-PYRROLIDONE - CAS: 9003-39-8 - INS: 1202 - FÓRMULA MOLECULAR: (C6H9NO)N - PESO MOLECULAR: VARIÁVEL - ESTADO FÍSICO: PÓ OU FLOCOS BRANCOS OU BRANCO/AMARELADOS, HIGROSCÓPICO - ACONDICIONADO EM BARRICAS DE 30 KG PESO LÍQUIDO - A CROSPOVIDONA É UTILIZADA PRINCIPALMENTE COMO ESTABILIZADOR DE COR OU COLOIDAL E AGENTE CLARIFICADOR EM SUPLEMENTOS, COMPRIMIDOS, SOLUÇÕES ETC. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;39059990;1;;HUANGSHAN BONSUN PHAMECEUTICALS CO., LTD;HUANGSHAN BONSUN PHAMECEUTICALS CO., LTD;720,000;5949-C3;QUILOGRAMA LIQUIDO;232107;58.842,21;1.920,92;20,22;0,00;60.783,35;0,00;0.00%;1.975,46;3.25%;802,13;1.276,45;2.1%;5.865,59;9.65%;0,00;76.363,92;7.636,39;10.0%;106,06;720,00;506,37;0,00;78.845,75
102043;OCCT07396/23;FOX 00327;04/09/2023;23/1731484-0;4,931800;NUTRAMAX S.A.;886820;"NOME COMERCIAL: ERITRITOL CRISTALINO 30-60 MESH ERITRITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA FERMENTAÇÃO DE AMIDO HIDROLISADO POR LEVEDURAS OSMOFÍLICAS COMO MONILIELLA POLLINIS OU TRICHOSPORONOIDES MEGACHILENSIS NOMES QUÍMICOS: ERITRITOL ; 1,2,3,4-BUTANETETROL SINÔNIMOS: MESO-ERITRITOL, TETRAHIDROXIBUTANO, ERYTHRITE - CAS: 149-32-6 EINECS (EC#): 205-737-3 INS: 968 FÓRMULA MOLECULAR: C4H10O4 PESO MOLECULAR: 122,12 G/MOL ESTADO FÍSICO: PÓ BRANCO, CRISTALINO. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. O ERITRITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29054900;1;;YUSWEET CO., LTD;YUSWEET CO., LTD;25,000;5949-C3;TONELADA METRICA;234921;170.147,10;9.022,43;218,87;0,00;179.388,41;0,00;0.00%;0,00;0.0%;3.258,29;3.767,15;2.1%;17.310,98;9.65%;0,00;226.360,92;22.636,09;10.0%;9.054,44;25.000,00;0,00;0,00;226.360,92
102043;OCCT07396/23;FOX 00327;04/09/2023;23/1731484-0;4,931800;NUTRAMAX S.A.;886820;"NOME COMERCIAL: ERITRITOL CRISTALINO 30-60 MESH ERITRITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA FERMENTAÇÃO DE AMIDO HIDROLISADO POR LEVEDURAS OSMOFÍLICAS COMO MONILIELLA POLLINIS OU TRICHOSPORONOIDES MEGACHILENSIS NOMES QUÍMICOS: ERITRITOL ; 1,2,3,4-BUTANETETROL SINÔNIMOS: MESO-ERITRITOL, TETRAHIDROXIBUTANO, ERYTHRITE - CAS: 149-32-6 EINECS (EC#): 205-737-3 INS: 968 FÓRMULA MOLECULAR: C4H10O4 PESO MOLECULAR: 122,12 G/MOL ESTADO FÍSICO: PÓ BRANCO, CRISTALINO. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. O ERITRITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29054900;1;;YUSWEET CO., LTD;YUSWEET CO., LTD;0,000;5949-C5;TONELADA METRICA;235368;0,00;0,00;0,00;0,00;0,00;0,00;0.00%;0,00;0.0%;1.765,76;0,00;2.1%;0,00;9.65%;;1.961,96;196,20;10.0%;78,48;25.000,00;0,00;0,00;1.961,96
118367;OCCT07515/24;SAP 00389;02/09/2024;24/1886104-9;5,656200;DISPROQUIMA BRASIL SA;886820;"NOME COMERCIAL: ERITRITOL CRISTALINO 30-60 MESH ERITRITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA FERMENTAÇÃO DE AMIDO HIDROLISADO POR LEVEDURAS OSMOFÍLICAS COMO MONILIELLA POLLINIS OU TRICHOSPORONOIDES MEGACHILENSIS NOMES QUÍMICOS: ERITRITOL ; 1,2,3,4-BUTANETETROL SINÔNIMOS: MESO-ERITRITOL, TETRAHIDROXIBUTANO, ERYTHRITE - CAS: 149-32-6 EINECS (EC#): 205-737-3 INS: 968 FÓRMULA MOLECULAR: C4H10O4 PESO MOLECULAR: 122,12 G/MOL ESTADO FÍSICO: PÓ BRANCO, CRISTALINO. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. O ERITRITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29054900;1;;SHANDONG SANYUAN BIOTECHNOLOGY CO.,LTD;SHANDONG SANYUAN BIOTECHNOLOGY CO.,LTD;24.000,000;5949-C3;QUILOGRAMA LIQUIDO;276678;196.835,76;41.507,81;290,98;0,00;238.634,54;0,00;0.00%;0,00;0.0%;15.496,09;5.011,32;2.1%;23.028,23;9.65%;0,00;313.522,43;31.352,24;10.0%;13,06;24.000,00;0,00;0,00;313.522,43
118367;OCCT07515/24;SAP 00389;02/09/2024;24/1886104-9;5,656200;DISPROQUIMA BRASIL SA;603015;"NOME COMERCIAL: ERITRITOL PÓ 100 MESH - ERITRITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA FERMENTAÇÃO DE AMIDO HIDROLISADO POR LEVEDURAS OSMOFÍLICAS COMO MONILIELLA POLLINIS OU TRICHOSPORONOIDES MEGACHILENSIS - NOMES QUÍMICOS: ERITRITOL ; 1,2,3,4-BUTANETETROL - SINÔNIMOS: MESO-ERITRITOL, TETRAHIDROXIBUTANO, ERYTHRITE - CAS: 149-32-6 - EINECS (EC#): 205-737-3 - INS: 968 - FÓRMULA MOLECULAR: C4H10O4 - PESO MOLECULAR: 122,12 G/MOL - O ERITRITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29054900;1;;SHANDONG SANYUAN BIOTECHNOLOGY CO.,LTD;SHANDONG SANYUAN BIOTECHNOLOGY CO.,LTD;2.000,000;5949-C3;QUILOGRAMA LIQUIDO;276678;19.231,08;3.458,98;28,43;0,00;22.718,49;0,00;0.00%;0,00;0.0%;1.513,99;477,09;2.1%;2.192,33;9.65%;0,00;29.891,00;2.989,10;10.0%;14,95;2.000,00;0,00;0,00;29.891,00
118375;OCCT07523/24;SAP 00381;04/09/2024;24/1918611-6;5,622400;DISPROQUIMA BRASIL SA;885360;"NOME COMERCIAL: L-LISINA HCL - A L-LISINA HCL É UMA FORMA UTILIZADA EM SUPLEMENTAÇÃO PARA ADMINISTRAR O AMINOÁCIDO ESSENCIAL LISINA - NOME: L-LISINA HIDROCLORETO - SINÔNIMOS: CLORIDRATO DE LISINA; LYSINE HYDROCHLORIDE; L-LYSINE.HCL;L-LYSINE MONOHYDROCHLORIDE,(S)-2,6-DIAMINOHEXANOIC ACID MONOHYDROCHLORIDE; - CAS: 657-27-2 - EINECS: 211-519-9 - FÓRMULA MOLECULAR:  C6H14N2O2.HCL - PESO MOLECULAR: 182,65 G/MOL - ASPECTO: PÓ BRANCO CRISTALINO - ACONDICIONADO EM SACOS DE 20 KG PESO LÍQUIDO - A L-LISINA HCL É UTILIZADA PRINCIPALMENTE COMO FONTE DE AMINOÁCIDO EM SUPLEMENTOS ESPORTIVOS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224110;1;;NANJING JOYFUL IMP. / EXP. CO., LTD;HEBEI HUAYANG BIOLOGICAL TECHNOLOGY CO., LTD;805,000;5949-C3;QUILOGRAMA LIQUIDO;277119;10.319,35;1.131,28;12,88;0,00;11.463,51;1.238,06;10.80%;0,00;0.0%;422,63;240,73;2.1%;1.106,22;9.65%;0,00;16.079,06;1.607,91;10.0%;19,97;805,00;0,00;0,00;16.079,06
118375;OCCT07523/24;SAP 00381;04/09/2024;24/1918611-6;5,622400;DISPROQUIMA BRASIL SA;1008333;"NOME COMERCIAL: L-GLUTAMINA É O AMINOÁCIDO LIVRE E NÃO ESSENCIAL MAIS ABUNDANTE NATURALMENTE NO TECIDO MUSCULAR. PRODUZIDO COMERCIALMENTE VIA FERMENTATIVA - NOME QUÍMICO: L-GLUTAMINA; IUPAC: L-GLUTAMINE (2S)-2-AMINO-4-CARBAMOYLBUTANOIC ACID FÓRMULA MOLECULAR C5H10N2O3 PESO MOLECULAR: 146,13 G/MOL CAS: 56-85-9 JECFA: 1430 FEMA: 3684 A L-GLUTAMINA É UTILIZADA PRINCIPALMENTE COMO FONTE DE AMINOÁCIDO EM ALIMENTOS, BEBIDAS E SUPLEMENTOS NUTRICIONAIS/ESPORTIVOS. PRODUTO ISENTO DE REGISTRO CONFORME RDC 27 DE 06/08/2010.";29224220;2;;NANJING JOYFUL IMP. / EXP. CO., LTD;XINJIANG MEIHUA AMINO ACID CO.,LTD;3.005,000;5949-C3;QUILOGRAMA LIQUIDO;277119;111.678,01;4.222,98;139,49;0,00;116.040,49;8.354,91;7.20%;0,00;0.0%;4.573,81;0,00;0.0%;0,00;0.0%;0,00;143.299,12;14.329,91;10.0%;47,69;3.005,00;0,00;0,00;143.299,12
118375;OCCT07523/24;SAP 00381;04/09/2024;24/1918611-6;5,622400;DISPROQUIMA BRASIL SA;672118;"NOME COMERCIAL: L-VALINA. A L-VALINA É UM AMINOÁCIDO DE CADEIA RAMIFICADA E ESSENCIAL, OU SEJA, QUE NÃO É PRODUZIDO PELO CORPO HUMANO, SENDO NECESSÁRIA SUA INGESTÃO VIA DIETA OU SUPLEMENTOS. É ENCONTRADA NATURALMENTE EM GRÃOS, LATICÍNIOS, COGUMELOS, CARNES, AMENDOINS E PROTEÍNAS DE SOJA. NOME QUÍMICO: L-VALINA OU (2S)-2-AMINO-3-METHYLBUTANOIC ACID SINÔNIMOS: L-2-AMINO-3-METHYLBUTYRIC ACID; L-VALINE, FCC GRADE L-2-AMINO-3-METHYLBUTYRIC ACID, FCC GRADE; H-VAL-OH; 2-AMINO-3-METHYLBUTANOIC ACID; LVALINE; L-2-AMINOISOVALERIC ACID; (S)-(+)-2-AMINO-3-METHYLBUTYRIC ACID; ; 1-2-AMINO-3-METHYLBUTYRIC ACID; VALINE - CAS: 72-18-4 - EINECS (EC#): 200-773-6 FÓRMULA MOLECULAR: C5H11NO2 PESO MOLECULAR: 117.1478 G/MOL A L-VALINA É FABRICADA COMERCIALMENTE A PARTIR DA FERMENTAÇÃO DE CARBOIDRATOS E É UTILIZADA PRINCIPALMENTE COMO UM AMINOÁCIDO EM ALIMENTOS E SUPLEMENTOS NUTRICIONAIS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990;3;;NANJING JOYFUL IMP. / EXP. CO., LTD;XINJIANG MEIHUA AMINO ACID CO.,LTD;3.000,000;5949-C3;QUILOGRAMA LIQUIDO;277119;49.758,24;4.215,96;62,13;0,00;54.036,32;0,00;0.00%;0,00;0.0%;2.037,86;0,00;0.0%;0,00;0.0%;0,00;62.304,65;6.230,47;10.0%;20,77;3.000,00;0,00;0,00;62.304,65
118375;OCCT07523/24;SAP 00381;04/09/2024;24/1918611-6;5,622400;DISPROQUIMA BRASIL SA;350940;"NOME COMERCIAL: L-ISOLEUCINA. A L-ISOLEUCINA É UM AMINOÁCIDO DE CADEIA RAMIFICADA E ESSENCIAL, OU SEJA, QUE NÃO É PRODUZIDO PELO CORPO HUMANO, SENDO NECESSÁRIA SUA INGESTÃO VIA DIETA OU SUPLEMENTOS. É ENCONTRADA NATURALMENTE EM AMÊNDOAS, CASTANHAS E PROTEÍNAS DE SOJA. NOME QUÍMICO: L-ISOLEUCINA - NOME IUPAC: (2S,3S)-2-AMINO-3-METHYLPENTANOIC ACID - SINÔNIMOS: 2-AMINO-3-METHYLVALERIC ACID; (2S)-2-AMINO-3-METHYLPENTANOIC ACID; (2S,3S)-(+)-ISOLEUCINE; L-2-AMINO-3-METHYLVALERIC ACID; L-(+)-ISOLEUCINE; (2S,3S)-2-AMINO-3-METHYL-PENTANOIC ACID; (2S,3S)-A-AMINO-B-METHYL-N-VALERIC ACID; (2S,3S)-A-AMINO-B-METHYLVALERIC ACID - CAS: 73-32-5 - EINECS (EC#): 200-798-2 - INS: 641 - FÓRMULA MOLECULAR: C6H13NO2 - PESO MOLECULAR: 131,17 G/MOL - A L-ISOLEUCINA É FABRICADA COMERCIALMENTE A PARTIR DA FERMENTAÇÃO DE CARBOIDRATOS E É UTILIZADA PRINCIPALMENTE COMO UM AMINOÁCIDO EM ALIMENTOS E SUPLEMENTOS NUTRICIONAIS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990;4;;NANJING JOYFUL IMP. / EXP. CO., LTD;XINJIANG MEIHUA AMINO ACID CO.,LTD;2.000,000;5949-C3;QUILOGRAMA LIQUIDO;277119;79.725,63;2.810,64;99,57;0,00;82.635,84;0,00;0.00%;0,00;0.0%;3.265,19;1.735,35;2.1%;7.974,36;9.65%;0,00;106.234,16;10.623,42;10.0%;53,12;2.000,00;0,00;0,00;106.234,16
118375;OCCT07523/24;SAP 00381;04/09/2024;24/1918611-6;5,622400;DISPROQUIMA BRASIL SA;1008251;"NOME COMERCIAL: L-LEUCINA. A L-LEUCINA É UM AMINOÁCIDO ESSENCIAL (QUE NÃO É PRODUZIDO PELO CORPO HUMANO, SENDO NECESSÁRIA SUA INGESTÃO VIA DIETA OU SUPLEMENTOS) DE CADEIA RAMIFICADA, IMPORTANTE NA FORMAÇÃO DA HEMOGLOBINA, SÍNTESE DE PROTEÍNAS E MUITAS FUNÇÕES METABÓLICAS. É ENCONTRADA NATURALMENTE EM MUITAS PROTEÍNAS E PLANTAS, COMO FEIJÃO, SOJA, GIRASSOL, ALFARROBA, ESPINAFRE, TRIGO, LENTILHA ETC. NOME QUÍMICO: L-ISOLEUCINA - NOME IUPAC: (2S)-2-AMINO-4-METHYLPENTANOIC ACID SINÔNIMOS: (S)-2-AMINO-4-METHYLVALERICACID ;1-LEUCINE;2-AMINO-4-METHYLPENTANOIC ACID;2-AMINO-4-METHYLPENTANOICACID ;2-AMINO-4-METHYL-VALERICACI ;4-METHYL-L-NORVALIN ;4-METHYL-NORVALIN ;ALPHA-AMINO-GAMMA-METHYLVALERIC ACID - CAS: 61-90-5 - EINECS (EC#): 200-522-0 INS: 641 FÓRMULA MOLECULAR: C6H13NO2 FEMA: 3297 - PESO MOLECULAR: 131,17 G/MOL A L-ISOLEUCINA É FABRICADA COMERCIALMENTE A PARTIR DA FERMENTAÇÃO DE CARBOIDRATOS E É UTILIZADA PRINCIPALMENTE COMO UM AMINOÁCIDO EM ALIMENTOS E SUPLEMENTOS NUTRICIONAIS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990;5;;NANJING JOYFUL IMP. / EXP. CO., LTD;XINJIANG FUFENG BIOTECHNOLOGIES CO.,LTD.;4.005,000;5949-C3;QUILOGRAMA LIQUIDO;277119;164.829,65;5.628,30;205,89;0,00;170.663,85;0,00;0.00%;0,00;0.0%;6.750,65;3.583,94;2.1%;16.469,06;9.65%;0,00;219.408,33;21.940,83;10.0%;54,78;4.005,00;0,00;0,00;219.408,33
