PROCESSO;REF. EXTERNA;ll;DATA REGISTRO;D.I.;TX DOLAR D.I.;CLIENTE DO PROCESSO;CÓDIGO;DESCRIÇÃO DO PRODUTO;NCM;CÓD. ADIÇÃO;CÓDIGO EXPORTADOR;EXPORTADOR;FABRICANTE;QTD.;CFOP;UNIDADE;NÚMERO NOTA;FOB;FRETE;SEGURO;THC;CIF;I.I;% I.I;I.P.I.;% I.P.I.;DESPESAS;PIS;% PIS;COFINS;% COFINS;ANTIDUMPING;BC. ICMS;ICMS;% ICMS;VALOR UNITÁRIO;PESO LÍQUIDO;DIFERÊNÇA IPI;ICMS S.T.;TOTAL
95308;OCCT00661/23;FOX 00275-2;2023-03-14;23/0502449-4;5,240000;NUTRAMAX S.A.;1010769;"NOME COMERCIAL: NISINA PÓ 1000 UI - A NISINA É UM ANTIBACTERIANO NATURAL, UM POLIPEPTÍDEO PRODUZIDO POR ESPÉCIES DE LACTOCOCCUS LACTIS - CONCENTRAÇÃO DE 1000 UI EM NISINA, PADRONIZADA COM SAL (CLORETO DE SÓDIO) - NOME QUÍMICO: NISINA - SINÔNIMOS: L-ISOLEUCYL-(Z)-2,3-DIDEHYDRO-2-AMINOBUTANOYL-D-CYSTEINYL-L-ISOLEUCYL-2,3-DIDEHYDROALANYL-L-LEUCYL-L-CYSTEINYL-THREO-3-MERCAPTO-D-2-AMINOBUTANOYL-L-PROLYLGLYCYL-L-CYSTEINYL-L-LYSYL-THREO-3-MERCAPTO-D-2-AMINOBUTANOYLGLYCYL-L-ALANYL-L-LEUCYL-L-METHIONYLGLYCYL-L-CYSTEINYL-L-ASPARAGINYL-L-METHIONYL-L-LYSYL-THREO-3-MERCAPTO-D-2-AMINOBUTANOYL-L-ALANYL-THREO-3-MERCAPTO-D-2-AMINOBUTANOYL-L-CYSTEINYL-L-HISTIDYL-L-CYSTEINYL-L-SERYL-L-ISOLEUCYL-L-HISTIDYL-L-VALYL-2,3-DIDEHYDROALANYL-L-LYSINE CYCLIC (3->7),(8->11),(13->19),(23->26),(25->28)-PENTAKIS(SULFIDE);  - CAS: 1414-45-5 - INS: 235 - EC NUMBER: E234 - EINECS: 215-807-5 - FÓRMULA MOLECULAR: C143H228O37N42S1 - PESO MOLECULAR: 3354,07G/MOL -  ESTADO FÍSICO: PÓ DE COLORAÇÃO BRANCA A CREME/AMARELADA - PRODUTO ACONDICIONADO EM CAIXAS DE 10 KG PESO LÍQUIDO - A NISINA É UTILIZADA PRINCIPALMENTE COMO ANTIBACTERIANO NATURAL EM ALIMENTOS COMO QUEIJOS PROCESSADOS E SOBREMESAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";38089429.0;12;;NANJING JOYFUL IMP. / EXP. CO., LTD;LUOYANG CHIHON BIOTECHNOLOGY CO., LTD;30,000;5949-C3;QUILOGRAMA LIQUIDO;217442;3.835,68;11,48;4,77;0,00;3.851,92;246,52;6.40%;133,19;3.25%;39,15;80,89;2.1%;371,71;9.65%;0,00;5.100,21;510,02;10.0%;170,01;30,00;32,57;0,00;5.265,97
95308;OCCT00661/23;FOX 00275-2;2023-03-14;23/0502449-4;5,240000;NUTRAMAX S.A.;1010766;NOME COMERCIAL: NATAMICINA 95% PÓ - A NATAMICINA É UM ANTIFÚNGICO NATURAL PRODUZIDO POR DIVERSAS ESPÉCIES DE STREPTOMYCES - NOME QUÍMICO: NATAMICINA - SINÔNIMOS: PIMARICINA  - CAS: 7681-93-8 - INS: 235 - EC NUMBER: 231-683-5- FÓRMULA MOLECULAR: C33H47NO13 - PESO MOLECULAR: 665,74 G/MOL -  ESTADO FÍSICO: PÓ BRANCO OU OFF-WHITE - A NATAMICINA É UTILIZADA PRINCIPALMENTE COMO ANTIFÚNGICO NA SUPERFÍCIE DE PRODUTOS LÁCTEOS COMO QUEIJOS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;38089299.0;11;;NANJING JOYFUL IMP. / EXP. CO., LTD;;30,000;5949-C3;QUILOGRAMA LIQUIDO;217442;13.912,20;11,48;17,40;0,00;13.941,07;0,00;0.00%;0,00;0.0%;141,98;292,76;2.1%;1.345,31;9.65%;0,00;17.467,92;1.746,79;10.0%;582,26;30,00;0,00;0,00;17.467,92
95308;OCCT00661/23;FOX 00275-2;2023-03-14;23/0502449-4;5,240000;NUTRAMAX S.A.;882300;"NOME COMERCIAL: NEOTAME PÓ - EDULCORANTE (ADOÇANTE) ARTIFICIAL ALIMENTÍCIO (CONCENTRAÇÃO MÍNIMA 97.0), CERCA DE 7 MIL A 13 MIL VEZES MAIS DOCE QUE A SACAROSE   NOME QUÍMICO: NEOTAME. NOME IUPAC: (3R)-3-(3,3-DIMETHYLBUTYLAMINO)-4-[[(1R)-2-METHOXY-2-OXO-1-(PHENYLMETHYL)ETHYL]AMINO]-4-OXOBUTANOIC ACID - SINÔNIMOS: N-(N-(3,3-DIMETHYLBUTYL)-L-ALPHA-ASPARTYL)-L-PHENYLALANINE 1-METHYL ESTER; L-PHENYLALANINE, N-[N-(3,3-DIMETHYLBUTYL)-L-.ALPHA.-ASPARTYL]-, 1-METHYL ESTER;N-[N-(3,3-DIMETHYLBUTYL)-L--ASPARTYL]-L-PHENYLALANINE 1-METHYL ESTER;(S)-3-((3,3-DIMETHYLBUTYL)AMINO)-4-(((S)-1-METHOXY-1-OXO-3-PHENYLPROPAN-2-YL)AMINO)-4-OXOBUTANOIC ACID;L-PHENYLALANINE,N-(3,3-DIMETHYLBUTYL)-L-A-ASPARTYL-,2-METHYL ESTER - CAS: 165450-17-9   EINECS: 253-404-6 - FORMULA MOLECULAR: C20H30N2O5   PESO MOLECULAR: 378,46 G/MOL   O NEOTAME É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) DE ALTA INTENSIDADE EM ALIMENTOS E BEBIDAS. ESTADO FÍSICO: PÓ, BRANCO OU OFF-WHITE. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29242999.0;9;;NANJING JOYFUL IMP. / EXP. CO., LTD;WUHAN HUASWEET CO., LTD;500,000;5949-C3;QUILOGRAMA LIQUIDO;217442;77.552,00;191,10;96,94;0,00;77.840,04;0,00;0.00%;0,00;0.0%;791,47;1.634,64;2.1%;7.511,56;9.65%;0,00;97.530,79;9.753,08;10.0%;195,06;500,00;0,00;0,00;97.530,79
95308;OCCT00661/23;FOX 00275-2;2023-03-14;23/0502449-4;5,240000;NUTRAMAX S.A.;885360;"NOME COMERCIAL: L-LISINA HCL - A L-LISINA HCL É UMA FORMA UTILIZADA EM SUPLEMENTAÇÃO PARA ADMINISTRAR O AMINOÁCIDO ESSENCIAL LISINA - NOME: L-LISINA HIDROCLORETO - SINÔNIMOS: CLORIDRATO DE LISINA; LYSINE HYDROCHLORIDE; L-LYSINE.HCL;L-LYSINE MONOHYDROCHLORIDE,(S)-2,6-DIAMINOHEXANOIC ACID MONOHYDROCHLORIDE; - CAS: 657-27-2 - EINECS: 211-519-9 - FÓRMULA MOLECULAR:  C6H14N2O2.HCL - PESO MOLECULAR: 182,65 G/MOL - ASPECTO: PÓ BRANCO CRISTALINO - ACONDICIONADO EM SACOS DE 20 KG PESO LÍQUIDO - A L-LISINA HCL É UTILIZADA PRINCIPALMENTE COMO FONTE DE AMINOÁCIDO EM SUPLEMENTOS ESPORTIVOS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224110.0;6;;NANJING JOYFUL IMP. / EXP. CO., LTD;HEBEI HUAYANG BIOLOGICAL TECHNOLOGY CO., LTD;700,000;5949-C3;QUILOGRAMA LIQUIDO;217442;7.702,80;267,55;9,64;0,00;7.980,00;766,07;9.60%;0,00;0.0%;78,61;167,57;2.1%;770,06;9.65%;0,00;10.847,01;1.084,70;10.0%;15,50;700,00;0,00;0,00;10.847,01
97240;OCCT02593/23;FOX 00301;2023-04-24;23/0775240-3;5,049700;NUTRAMAX S.A.;DEXTRIN;NOME COMERCIAL: DEXTRINA RESISTENTE PÓ (ORIGEM DE MILHO) - DEXTRINA RESISTENTE É O NOME GENÉRICO DA FIBRA DIETÉTICA SOLÚVEL EM ÁGUA OBTIDA A PARTIR DA HIDRÓLISE ÁCIDA E A QUENTE DO AMIDO DE MILHO E POSTERIOR FORMAÇÃO DE MOLÉCULAS MENORES E COM NOVAS LIGAÇÕES QUÍMICAS. CONCENTRAÇÃO MÍNIMA DE 90% DE DEXTRINA RESISTENTE EM BASE SECA - NOME: DEXTRINA RESISTENTE - SINÔNIMOS: FIBRA SOLÚVEL DE MILHO, BRITISH GUM - CAS: 9004-53-9 - EINECS (EC#): 232-675-4 - FÓRMULA MOLECULAR: VARIÁVEL - PESO MOLECULAR: VARIÁVEL - ASPECTO: PÓ BRANCO A LEVEMENTE AMARELADO OU OFF-WHITE. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. A DEXTRINA RESISTENTE É UTILIZADA PRINCIPALMENTE COMO FONTE DE FIBRA SOLÚVEL EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃORDC ANVISA NR. 27 DE 06/08/2010.;35051000.0;2;;SHANDONG BAILONG CHUANGYUAN BIO-TECH CO.,LTD;SHANDONG BAILONG CHUANGYUAN BIO-TECH CO.,LTD;4.000,000;5949-C3;QUILOGRAMA LIQUIDO;220768;63.626,22;545,37;80,80;0,00;64.252,38;7.196,26;11.20%;0,00;0.0%;1.480,27;1.349,30;2.1%;6.200,35;9.65%;0,00;89.420,63;8.942,06;10.0%;22,36;4.000,00;0,00;0,00;89.420,63
97698;OCCT03051/23;FOX 00302;2023-05-11;23/0914725-6;4,954700;NUTRAMAX S.A.;1035350;"NOME COMERCIAL: LACTATO DE CÁLCIO EM PÓ GRAU ALIMENTÍCIO - LACTATO DE CÁLCIO É O NOME DO SAL NATURAL DE CÁLCIO COMERCIALMENTE OBTIDO PELA REAÇÃO DE ÁCIDO LÁTICO COM CARBONATO DE CÁLCIO OU HIDRÓXIDO DE CÁLCIO - NOMES QUÍMICOS: LACTATO DE CÁLCIO - SINÔNIMOS: CALCIUM DILACTATE; CALCIUM DILACTATE HYDRATE; 2-HYDROXYPROPANOIC ACID CALCIUM SALT; CALCIUM LACTATE, TRIHYDRATE; - CAS: 814-80-2 - EINECS (EC#): 212-406-7 - INS: 327 FÓRMULA MOLECULAR: C6H10CAO6 · XH2O (X = 0 - 5) PESO MOLECULAR: 218,22 G/MOL - ESTADO FÍSICO: PÓ BRANCO, FINO - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO - O LACTATO DE CÁLCIO É UTILIZADO PRINCIPALMENTE COMO FONTE NATURAL DE CÁLCIO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29181100.0;2;;HENAN JINDAN LACTIC ACID TECHNOLOGY CO., LTD.;HENAN JINDAN LACTIC ACID TECHNOLOGY CO., LTD.;30,000;5949-C3;TONELADA METRICA;222691;215.529,45;4.013,31;288,86;0,00;219.831,62;21.103,83;9.60%;0,00;0.0%;4.650,54;0,00;0.0%;0,00;0.0%;0,00;272.873,32;27.287,33;10.0%;9.095,78;30.000,00;0,00;0,00;272.873,32
97698;OCCT03051/23;FOX 00302;2023-05-11;23/0914725-6;4,954700;NUTRAMAX S.A.;1035352;"NOME COMERCIAL: ÁCIDO LÁTICO 85% EXCELLENT GRADE. O ÁCIDO LÁCTICO OU LÁTICO (DO LATIM LAC, LACTIS, LEITE), É UM COMPOSTO ORGÂNICO DE FUNÇÃO MISTA ÁCIDO CARBOXÍLICO - ÁLCOOL QUE APRESENTA FÓRMULA ESTRUTURAL CH3 - CH ( OH ) - COOH - NOME QUÍMICO: ÁCIDO LÁTICO - NOME IUPAC: ÁCIDO 2-HIDROXIPROPANÓICO OU ÁCIDO A- HIDROXIPROPANÓICO - SINÔNIMOS: 2-HYDROXYPROPIONIC ACID; DL-ALPHA-HYDROXYPROPIONIC ACID; LACTICACID, RACEMIC; 1-HYDROXYETHANECARBOXYLIC ACID - FEMA 2611 - CAS: 79-33-4 ; 50-21-5 (GENERAL CAS NUMBER) -  EINECS (EC#): 200-018-0 - JECFA#: 930 - INS: 270 - FÓRMULA MOLECULAR: C3H6O3 - PESO MOLECULAR: 90.08 G/MOL - ESTADO FÍSICO: LÍQUIDO XAROPOSO LEVEMENTE AMARELADO OU INCOLOR E HIGROSCÓPICO, COM ODOR LEVEMENTE ÁCIDO. ACONDICIONADO EM BOMBONAS DE 25 KG OU TAMBORES DE 250 KG PESO LÍQUIDO. O ÁCIDO LÁTICO 85% É UTILIZADO PRINCIPALMENTE COMO ACIDULANTE OU CONSERVANTE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29181100.0;4;;HENAN JINDAN LACTIC ACID TECHNOLOGY CO., LTD.;HENAN JINDAN LACTIC ACID TECHNOLOGY CO., LTD.;14,000;5949-C3;TONELADA METRICA;222691;90.175,54;1.872,88;120,85;0,00;92.169,26;8.848,24;9.60%;0,00;0.0%;1.945,74;1.935,55;2.1%;8.894,33;9.65%;0,00;126.436,81;12.643,68;10.0%;9.031,20;14.000,00;0,00;0,00;126.436,81
100031;OCCT05384/23;FOX 00314;2023-07-05;23/1302568-2;4,805600;NUTRAMAX S.A.;117468;NOME COMERCIAL: SUCRALOSE - SUCRALOSE E O NOME GENERICO DO EDULCORANTE ARTIFICIAL DERIVADO DA SACAROSE - NOMES QUIMICOS: SUCRALOSE OU 1,6-DICLORO-1,6-DIDEOXI-D-FRUTOFURANOSIL-4-CLORO-4-DEOXI-ALFA-DGALACTOPIRANOSIDIO - SINÔNIMOS: 4,1,6-TRICLOROGALACTOSACAROSE - CAS: 56038-13-2 - EINECS (EC#): 259-952-2 - INS: 955 - FORMULA MOLECULAR: C12H19CL3O8 - PESO MOLECULAR: 397,64 G/MOL -  A SUCRALOSE EM PO E UTILIZADA PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO ACUCAR) EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUCÃO RDC ANVISA NR. 27 DE 06/08/2010.;29321400.0;1;;LIJIN KANGHUA IMPORT & EXPORT TRADING CO., LTD;SHANDONG KANBO BIOCHEMICAL TECHNOLOGY CO., LTD;3.000,000;5949-C3;QUILOGRAMA LIQUIDO;228287;288.336,00;108,89;350,33;0,00;288.795,22;0,00;0.00%;0,00;0.0%;9.186,28;6.064,69;2.1%;27.868,73;9.65%;0,00;368.794,36;36.879,44;10.0%;122,93;3.000,00;0,00;0,00;368.794,36
100258;OCCT05611/23;FOX 00311;2023-07-05;23/1304707-4;4,805600;NUTRAMAX S.A.;1057364;NOME COMERCIAL: CELULOSE MICROCRISTALINA HICEL 90M - CELULOSE MICROCRISTALINA É O NOME GENÉRICO PARA O POLÍMERO NATURAL COMPOSTO DE UNIDADES DE GLICOSE CONECTADAS ENTRE SI POR LIGAÇÕES GLICOSÍDICAS DO TIPO B-1,4 - NOMES QUÍMICOS: CELULOSE, CELULOSE MICROCRISTALINA, CELLULOSE GEL - INS: 460(I) - CAS: 9004-34-6 - EINECS: 232-674-9 - FÓRMULA MOLECULAR: [C6 H10O5 ]N - PESO MOLECULAR: VARIÁVEL - ESTADO FÍSICO: PÓ BRANCO OU OFF-WHITE, FINO OU GRANULADO. ACONDICIONADO EM SACOS DE 20 KG PESO LÍQUIDO. A CELULOSE MICROCRISTALINA É A POLPA DE MADEIRA REFINADA LARGAMENTE USADA COMO TEXTURIZANTE, AGENTE ANTIUMECTANTE, SUBSTITUTO DE GORDURA, EMULSIFICANTE E AGENTE DE CORPO NA FABRICAÇÃO DE ALIMENTOS, BEBIDAS, COMPRIMIDOS ETC. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;39129031.0;6;;DISPROQUIMA PORTUGAL - PRODUTOS QUIMICOS, LTD;SIGACHI INDUSTRIES LIMITED;800,000;5949-C3;QUILOGRAMA LIQUIDO;228269;13.076,81;1.292,75;17,78;0,00;14.387,34;1.611,38;11.20%;519,95;3.25%;904,50;302,13;2.1%;1.388,37;9.65%;0,00;20.659,70;2.065,97;10.0%;25,82;800,00;151,49;0,00;21.331,14
100035;OCCT05388/23;FOX 00315;2023-07-18;23/1397364-5;4,830200;NUTRAMAX S.A.;1011600;"NOME COMERCIAL: CARBOXIMETILCELULOSE SÓDICA -  CARBOXIMETILCELULOSE SÓDICA É O NOME GENÉRICO DO POLÍMERO NATURAL COMERCIALMENTE OBTIDO DA CELULOSE POR TRATAMENTO COM ÁLCALI E ÁCIDO MONOCLORO-ACÉTICO OU SEU SAL SÓDICO   NOMES QUÍMICOS: CARBOXIMETILCELULOSE SÓDICA; SODIUM SALT OF CARBOXYMETHYL ETHER OF CELLULOSE   SINÔNIMOS: SODIUM CELLULOSE GLYCOLATE; NA CMC; CELLULOSE GUM; SODIUM CMC; - CAS: 9004-32-4   INS: 466   FÓRMULA MOLECULAR: [C6H7O2(OH)X(OCH2COONA)Y]N   PESO MOLECULAR: VARIÁVEL   ESTADO FÍSICO: PÓ BRANCO OU OFF-WHITE, FINO. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. A CARBOXIMETILCELULOSE SÓDICA É UTILIZADA PRINCIPALMENTE COMO ESPESSANTE / HIDROCOLÓIDE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";39123111.0;3;;YUSWEET CO., LTD;YUCMC CO.,;5,000;5949-C3;TONELADA METRICA;229579;77.041,69;1.125,44;98,54;0,00;78.265,66;8.765,75;11.20%;2.828,52;3.25%;1.547,41;1.643,57;2.1%;7.552,63;9.65%;0,00;108.638,91;10.863,89;10.0%;21.727,78;5.000,00;702,24;0,00;112.169,67
101195;OCCT06548/23;SAP 00317;2023-08-10;23/1561161-9;4,901500;NUTRAMAX S.A.;1078669;NOME COMERCIAL: BENZOATO DE SÓDIO PRILL (GRANULAR) ULTRA PURO - BENZOATO DE SÓDIO É O NOME GENÉRICO DO SAL SÓDICO DO ÁCIDO BENZÓICO, NORMALMENTE PRODUZIDO PELA REAÇÃO DE HIDRÓXIDO DE SÓDIO COM ÁCIDO BENZÓICO - NOMES QUÍMICOS: BENZOATO DE SÓDIO, SODIUM BENZOATE, SODIUM SALT OF BENZENECARBOXYLIC ACID, SODIUM SALT OF PHENYLCARBOXYLIC ACID - SINÔNIMOS: INS 211 - CAS 532-32-1 - EINECS (EC#) 208-534-8 - INS 211 - FEMA 3025 - FÓRMULA MOLECULAR: C7H5NAO2 - PESO MOLECULAR: 144,1 G/MOL - ASPECTO FÍSICO: GRANULADO OU PÓ BRANCO OU OFF-WHITE - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO - O BENZOATO DE SÓDIO É UTILIZADO PRINCIPALMENTE COMO CONSERVANTE MICROBIOLÓGICO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29163121.0;1;;WUHAN YOUJI INDUSTRIES CO., LTD.;WUHAN YOUJI INDUSTRIES CO., LTD.;18,000;5949-C3;TONELADA METRICA;231982;132.340,50;6.775,83;183,42;0,00;139.299,76;13.372,77;9.60%;0,00;0.0%;3.434,94;2.925,29;2.1%;13.442,42;9.65%;0,00;191.639,08;19.163,91;10.0%;10.646,62;18.000,00;0,00;0,00;191.639,08
102041;OCCT07394/23;FOX 00303;2023-08-11;23/1570086-7;4,851800;NUTRAMAX S.A.;1095353;NOME COMERCIAL: POVIDONA K30 - A POVIDONA É UM POLÍMERO SOLÚVEL EM ÁGUA FORMADO POR MÚLTIPLAS CADEIAS DE VINILPIRROLIDONAS. NOMES QUÍMICOS: POLYVINYLPYRROLIDONE, POLY-[1-(2-OXO-1-PYRROLIDINYL)- ETHYLENE]  - SINÔNIMOS: POVIDONE, PVP - CAS: 9003-39-8 - INS: 1201 - EINECS: 1312995-182-4 - FÓRMULA MOLECULAR: (C6H9NO)N - PESO MOLECULAR: VARIÁVEL DEPENDENDO DO TAMANHO DA CADEIA - ESTADO FÍSICO: PÓ OU FLOCOS BRANCOS OU BRANCO/AMARELADOS, HIGROSCÓPICO - ACONDICIONADO EM BARRICAS DE 25 KG PESO LÍQUIDO - A POVIDONA É UTILIZADA PRINCIPALMENTE COMO EXCIPIENTE / AGENTE DE CORPO EM SUPLEMENTOS, COMPRIMIDOS, SOLUÇÕES ETC. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;39059990.0;1;;HUANGSHAN BONSUN PHAMECEUTICALS CO., LTD;HUANGSHAN BONSUN PHAMECEUTICALS CO., LTD;2.400,000;5949-C3;QUILOGRAMA LIQUIDO;232107;149.578,91;6.403,07;51,90;0,00;156.033,89;0,00;0.00%;5.071,10;3.25%;2.039,67;3.276,71;2.1%;15.057,27;9.65%;0,00;196.008,38;19.600,84;10.0%;81,67;2.400,00;1.299,17;0,00;202.378,65
102661;OCCT08014/23;SAP 00320;2023-08-14;23/1586762-1;4,891800;NUTRAMAX S.A.;1094260;"NOME COMERCIAL: SORBATO DE POTÁSSIO GRANULAR   SORBATO DE POTÁSSIO É O NOME GENÉRICO DO SAL POTÁSSICO DO ÁCIDO SÓRBICO   NOMES QUÍMICOS: SORBATO DE POTÁSSIO; POTASSIUM SALT OF TRANS, TRANS-2,4-HEXADIENOIC ACID   SINÔNIMOS: 2,4-HEXADIENOIC ACID, POTASSIUM SALT, (E,E)-; POTASSIUM (E,E)-HEXA-2,4-DIENOATE; (E,E)-HEXADIENOIC ACID, POTASSIUM SALT; 2,4-POTASSIUM HEXADIENOIC ACID; 2,4-HEXADIENOIC ACID POTASSIUM SALT; 2,4-POTASSIUM SORBATE; POTASSIUM (2E,4E)-HEXA-2,4-DIENOATE; POTASSIUM (2Z,4Z)-HEXA-2,4-DIENOATE - CAS: 24634-61-5   EINECS (EC#): 246-376-1   INS: 202   FÓRMULA MOLECULAR: C6H7KO2   PESO MOLECULAR: 150,22 G/MOL - ASPECTO FÍSICO: PÓ/GRANULADO DE COR BRANCA OU OFF-WHITE - ACONDICIONADO EM CAIXAS DE 25 KG PESO LÍQUIDO - O SORBATO DE POTÁSSIO É UTILIZADO PRINCIPALMENTE COMO CONSERVANTE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RDC 27 DE 06/08/2010.";29161911.0;1;;NANTONG ACETIC ACID CHEMICAL CO., LTD.;NANTONG ACETIC ACID CHEMICAL CO., LTD.;22.500,000;5949-C3;QUILOGRAMA LIQUIDO;232311;279.760,97;11.858,80;53,81;0,00;291.673,58;28.000,66;9.60%;0,00;0.0%;4.533,86;6.125,14;2.1%;28.146,49;9.65%;0,00;398.310,81;39.831,08;10.0%;17,70;22.500,00;0,00;0,00;398.310,81
102843;OCCT08196/23;SAP 00328;2023-08-21;23/1630760-3;4,972400;NUTRAMAX S.A.;890221;NOME COMERCIAL: FRUTOSE CRISTALINA  FRUTOSE OU AÇÚCAR DAS FRUTAS É O NOME GENÉRICO DE UM DOS 3 MONOSSACARÍDEOS MAIS COMUNS DA NATUREZA. É ENCONTRADA NATURALMENTE EM MUITAS FRUTAS, MAS COMERCIALMENTE É PRODUZIDA GERALMENTE A PARTIR DO MILHO, CANA-DE-AÇÚCAR OU BETERRABA  NOME QUÍMICO IUPAC: (3S,4R,5R)-1,3,4,5,6-PENTAHYDROXYHEXAN-2-ONE  SINÔNIMOS: FRUIT SUGAR, LEVULOSE, D-FRUCTOFURANOSE, D-FRUCTOSE, D-ARABINO-HEXULOSE - CAS: 57-48-7  EINECS (EC#): 200-333-3 FÓRMULA MOLECULAR: C6H12O6  PESO MOLECULAR: 180.16 G/MOL ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO  A FRUTOSE É UTILIZADA PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS (ESTE PRODUTO NÃO SERÁ DESTINADO AO CONSUMO HUMANO DIRETO). PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;17025000.0;2;;DISPROQUIMA PORTUGAL - PRODUTOS QUIMICOS, LTD;TAT NISASTA SANAYI VE TICARET A.S.;14.400,000;5949-C3;QUILOGRAMA LIQUIDO;233102;132.387,86;6.113,76;183,88;0,00;138.685,51;17.751,73;12.80%;0,00;0.0%;4.101,30;2.912,39;2.1%;13.383,14;9.65%;0,00;196.482,30;19.648,23;10.0%;13,64;14.400,00;0,00;0,00;196.482,30
104474;OCCT09827/23;SAP 00334;2023-10-23;23/2092153-1;5,052800;DISPROQUIMA BRASIL SA;1055250;NOME COMERCIAL: MALTITOL CRISTALINO - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO - O MALTITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29400093.0;3;MALTITOL CRISTALINO;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;15.000,000;5949-C3;QUILOGRAMA LIQUIDO;239415;104.592,96;6.638,37;139,98;0,00;111.371,32;12.473,58;11.20%;0,00;0.0%;319,99;2.338,79;2.1%;10.747,33;9.65%;0,00;152.501,12;15.250,11;10.0%;10,17;15.000,00;0,00;0,00;152.501,12
